id,sentence1,sentence2,dm1,dm2
4616,"credit goes to cky for writing the scheme solution this was based on, though this version is now substantially different.",the scheme could be golfed a bit further....,"seriously,","though,"
3138,"The entire global economy is still in the toilet and, somehow, this is all Obama's fault.","there is one significant change, which is mayor larry kiker's decision to run for county commission against commissioner-in-perpetuity (he hopes) ray judah.","locally,","however,"
5106,"To de-assign the knob, simply uncheck the 'active' box and the connection is removed.","you cannot assign the mod wheel directly to a parameter in this way, even though controller #1 appears in the drop-down list of options.","curiously,","though,"
1768,"A lot of political commentators have described Peters as an outdated figure, an old man who cannot hope to maintain his political career in the second decade of the twenty-first century.",peters' contempt for logic and conventional political categories and his chaotically entertaining style of exposition make him a very contemporary figure.,"arguably,","though,"
675,So did the hipster make the right choice?,"the mercedes benz cla doesn't come out until september, and who knows what this guy's soul will be worth in eight months.","probably,",but
5581,At the outset the emphasis was placed upon title I modernization loans.,the emphasis shifted to title ii which provided for mutual mortgage insurance.,"presently,","however,"
4179,"Having reviewed these lesser candidates, would a transsexual candidate really hurt?",let's go for it anyway.,"probably,",but
1709,"no probably not, will i go to her funeral?","don't expect me to cry, i've done enough of that as is.","absolutely,",but
395,"- I'm going to say that ""recent"" means ""recent enough that the mission experience is still strongly coloring one's everyday life.""","if i came across a story about someone reminiscing about their mission 20 years later, i'd probably be fine with including it.","truthfully,","though,"
1383,What is happening to Catholics and other Christians in the land Our Lord chose as His home?,one wishes to pass from fact to policy.,"inevitably,","however,"
2925,Python Batteries Included.,"we're trying to provide something as useful with ocaml batteries included, but with the added safety and speed of ocaml.","well,","obviously,"
1743,What Croly added was to place the concentration of power in the broader context of the complete reordering of the American regime and not merely a tinkering with institutions.,the progressive movement faced something of a theoretical dilemma.,"collectively,","however,"
3351,"Soon, however, Deepanshu can't help noticing t.. Deepanshu is an aspiring DJ from Delhi, who meets and starts a relationship with Alisha, a seemingly normal girl.","deepanshu can't help noticing that alisha is obsessed with him, or so he thinks.","soon,","however,"
796,"I see below where it says ""No pedestrian shall enter or cross an intersection in disregard of approaching traffic.""",was i in the wrong to have stopped to let that woman proceed into the crosswalk because she should have waited for approaching traffic to clear?,"essentially,","then,"
2031,"It is a story of pain and of frustration, of opportunity and hope.",it is a story of love - one that no one has known in its entirety until now.,"mostly,","though,"
1388,"(Mr. Penn's hilariously indifferent response: ""No."")",it is possible to love someone so much that they can be whisked a century into the future without having aged a day.,"evidently,","though,"
4591,"You can sample the boulder for a while, but we would be interested in seeing if there is more than just the single type of rock.",samples from both sides....,"probably,","also,"
5765,Would I feel more confident if he was there?,"i don't think missing altidore will impact the result as much as say, missing michael bradley would.","absolutely,",but
817,Can the Wildcats break this curse?,let's not minimize the obstacles they'll face.,"absolutely,",but
4504,Perhaps signature goal line heroics have affected the defensive mindset.,terry's commandeering of a shaky ship is sorely missed.,"realistically,","however,"
